DATE,STATION,DailyAltimeterSetting,DailyDewPointTemperature,DailyDryBulbTemperature,DailyPrecipitation,DailyPresentWeatherType,DailyPressureChange,DailyPressureTendency,DailyRelativeHumidity,DailySeaLevelPressure,DailySkyConditions,DailyStationPressure,DailyVisibility,DailyWetBulbTemperature,DailyWindDirection,DailyWindGustSpeed,DailyWindSpeed
2023-01-11,72027294282,29.84,37.0,50.0,0.04,BR:1 ||,,,70.58333333333333,,CLR:00,29.7,10.0,43.888888888888886,70,18,7.791666666666667
2023-01-12,72027294282,29.84,48.0,52.0,0.01,BR:1 ||,,,86.08333333333333,,OVC:08 27,29.67,10.0,49.75,90,16,10.430555555555555
2023-01-13,72027294282,29.72,50.0,54.0,0.03,BR:1 ||,,,89.18055555555556,,OVC:08 17,29.57,10.0,51.263888888888886,130,20,8.75
2023-01-14,72027294282,29.33,46.0,52.0,0.01,BR:1 ||,,,83.91666666666667,,CLR:00,29.18,10.0,48.43055555555556,0,*,7.513888888888889
2023-01-15,72027294282,29.33,45.0,46.0,0.024,BR:1 ||,,,90.47222222222224,,CLR:00,29.18,10.0,45.79166666666666,0,*,5.861111111111111
2023-01-16,72027294282,29.72,41.0,46.0,0.03,BR:1 ||,,,79.45070422535211,,CLR:00,29.57,10.0,44.42253521126761,130,20,8.901408450704226
2023-01-17,72027294282,29.9,43.0,45.0,0.03,BR:1 ||,,,86.73611111111111,,OVC:08 29,29.75,10.0,44.05555555555556,140,18,8.75
2023-01-18,72027294282,29.81,41.0,43.0,0.034,BR:1 ||,,,91.91666666666669,,CLR:00,29.65,10.0,41.94444444444444,0,22,6.513888888888889
2023-01-19,72027294282,30.39,37.0,37.0,0.02,BR:1 ||,,,97.43055555555556,,CLR:00,30.23,10.0,38.15277777777778,0,*,1.2222222222222223
2023-01-20,72027294282,30.51,34.0,34.0,0.02,BR:1 ||,,,93.86111111111111,,CLR:00,30.35,10.0,33.92307692307692,0,13,2.055555555555556
2023-01-21,72027294282,30.16,34.0,34.0,0.02,BR:1 ||,,,94.8695652173913,,BKN:07 12 OVC:08 18,29.94,10.0,39.375,0,24,4.826086956521739
2023-01-22,72027294282,30.49,34.0,34.0,0.01,BR:1 ||,,,98.1830985915493,,CLR:00,30.32,10.0,36.07575757575758,0,14,0.5
2023-01-23,72027294282,30.52,36.0,36.0,0.01,BR:1 ||,,,92.48611111111111,,OVC:08 31,30.36,10.0,38.30555555555556,0,14,0.1944444444444444
2023-01-24,72027294282,30.54,41.0,41.0,0.01,BR:1 ||,,,99.90277777777776,,OVC:08 3,30.38,10.0,40.84722222222222,0,14,1.4722222222222223
2023-01-25,72027294282,30.7,41.0,41.0,0.01,BR:1 ||,,,99.22222222222224,,OVC:08 30,30.54,10.0,43.02777777777778,0,14,2.513888888888889
2023-01-26,72027294282,30.66,43.0,43.0,0.0549999999999999,BR:1 ||,,,100.0,,OVC:08 2,30.5,10.0,43.76923076923077,0,14,2.625
2023-01-27,72027294282,30.22,43.0,43.0,0.074,FG:2 |FG |,,,99.61111111111111,,OVC:08 15,30.03,10.0,43.29166666666666,0,11,1.7605633802816902
2023-01-28,72027294282,30.16,41.0,37.0,0.0133333333333333,FG:2 |FG |,,,76.06944444444444,,CLR:00,30.0,10.0,37.18055555555556,0,*,4.513888888888889
2023-01-29,72027294282,30.49,16.0,30.0,0.0133333333333333,BR:1 ||,,,49.48611111111112,,CLR:00,30.31,10.0,25.983606557377048,0,*,5.013888888888889
2023-01-30,72027294282,30.49,19.0,32.0,0.0133333333333333,BR:1 ||,,,68.47222222222223,,CLR:00,30.33,10.0,27.29850746268657,0,*,0.75
2023-01-31,72027294282,30.2,34.0,36.0,0.0133333333333333,BR:1 ||,,,88.84722222222223,,CLR:00,30.14,10.0,32.89090909090909,0,*,2.901408450704225
2023-02-01,72027294282,30.14,36.0,36.0,0.0133333333333333,BR:1 ||,,,83.30555555555556,,CLR:00,29.98,10.0,37.02777777777778,0,*,1.2777777777777777
2023-02-02,72027294282,30.12,30.0,45.0,0.0133333333333333,BR:1 ||,,,73.45833333333333,,CLR:00,29.96,10.0,36.333333333333336,0,*,2.333333333333333
2023-02-03,72027294282,29.84,43.0,48.0,0.0133333333333333,BR:1 ||,,,77.51388888888889,,CLR:00,29.65,10.0,42.48611111111112,0,24,9.416666666666666
2023-02-04,72027294282,30.02,45.0,48.0,0.0133333333333333,BR:1 ||,,,85.13888888888889,,OVC:08 22,29.86,10.0,47.15277777777778,130,*,10.11111111111111
2023-02-05,72027294282,29.69,45.0,46.0,0.0183333333333333,BR:1 ||,,,96.98611111111111,,CLR:00,29.54,10.0,45.208333333333336,0,*,4.771428571428571
2023-02-06,72027294282,30.33,43.0,48.0,0.01,BR:1 ||,,,92.52777777777776,,OVC:08 16,30.17,10.0,45.388888888888886,140,*,8.63888888888889
2023-02-07,72027294282,30.09,43.0,48.0,0.0233333333333333,BR:1 ||,,,85.6056338028169,,OVC:08 23,29.93,10.0,44.69014084507042,150,*,9.32394366197183
2023-02-08,72027294282,30.51,37.0,41.0,0.02,BR:1 ||,,,86.97222222222223,,OVC:08 70,30.35,10.0,40.25,0,*,4.583333333333333
2023-02-09,72027294282,29.98,41.0,43.0,0.0166666666666666,BR:1 ||,,,80.90277777777777,,CLR:00,29.83,10.0,43.02777777777778,60,*,9.430555555555555
2023-02-10,72027294282,30.2,43.0,48.0,0.0175,BR:1 ||,,,84.05555555555556,,CLR:00,30.04,10.0,45.44444444444444,0,*,5.685714285714286
2023-02-11,72027294282,30.31,41.0,34.0,0.0175,BR:1 ||,,,96.6774193548387,,CLR:00,30.15,10.0,37.435483870967744,0,*,0.0847457627118644
2023-02-12,72027294282,30.25,43.0,45.0,0.0175,BR:1 ||,,,93.41666666666669,,OVC:08 50,30.09,10.0,41.09722222222222,0,*,1.4929577464788732
2023-02-13,72027294282,29.82,39.0,45.0,0.035,BR:1 ||,,,89.01388888888889,,BKN:07 39 OVC:08 49,29.67,10.0,40.44444444444444,VRB,*,6.708333333333333
2023-02-14,72027294282,30.34,34.0,32.0,0.01,BR:1 ||,,,90.47142857142858,,CLR:00,30.18,10.0,35.114285714285714,0,*,3.430555555555556
2023-02-15,72027294282,30.37,34.0,30.0,0.03,BR:1 ||,,,88.73015873015873,,CLR:00,30.21,10.0,34.3968253968254,0,*,1.303030303030303
2023-02-16,72027294282,30.17,32.0,37.0,0.03,BR:1 ||,,,77.65277777777777,,OVC:08 75,30.01,10.0,38.02777777777778,0,*,4.542857142857143
2023-02-17,72027294282,30.21,39.0,39.0,0.03,BR:1 ||,,,93.02777777777776,,OVC:08 16,30.05,10.0,40.93055555555556,0,*,0.835820895522388
2023-02-18,72027294282,30.11,41.0,41.0,0.02,BR:1 ||,,,99.23611111111111,,CLR:00,29.95,10.0,40.41666666666666,0,*,1.8732394366197185
2023-02-19,72027294282,30.18,41.0,43.0,0.024,BR:1 ||,,,99.13888888888889,,OVC:08 10,30.02,10.0,42.44444444444444,0,*,6.486111111111111
2023-02-20,72027294282,30.17,46.0,46.0,0.0592857142857142,BR:1 ||,,,97.79166666666669,,OVC:08 3,30.01,10.0,45.41666666666666,140,*,9.619718309859154
2023-02-21,72027294282,29.49,39.0,43.0,0.01,BR:1 ||,,,86.47222222222223,,BKN:07 60,29.34,10.0,39.708333333333336,0,*,6.5588235294117645
2023-02-22,72027294282,29.62,28.0,32.0,0.015,BR:1 ||,,,81.59420289855072,,OVC:08 38,29.47,10.0,29.797101449275363,0,*,4.814285714285714
2023-02-23,72027294282,29.83,10.0,30.0,0.015,BR:1 ||,,,46.31944444444444,,CLR:00,29.52,10.0,25.09722222222222,50,*,8.028169014084508
2023-02-24,72027294282,30.12,10.0,21.0,0.015,BR:1 ||,,,55.19444444444444,,CLR:00,29.96,10.0,22.80555555555556,0,*,5.055555555555555
2023-02-25,72027294282,30.13,25.0,36.0,0.015,BR:1 ||,,,75.19444444444444,,CLR:00,29.91,10.0,29.65277777777778,0,18,2.736111111111111
2023-02-26,72027294282,29.41,34.0,36.0,0.01,BR:1 ||,,,86.38888888888889,,CLR:00,29.57,10.0,36.68055555555556,VRB,*,8.04225352112676
2023-02-27,72027294282,29.73,32.0,36.0,0.024,BR:1 ||,,,88.88888888888889,,CLR:00,29.57,10.0,35.0,60,18,9.98611111111111
2023-02-28,72027294282,29.39,32.0,36.0,0.024,BR:1 ||,,,96.46478873239435,,OVC:08 3,29.24,10.0,35.02325581395349,0,*,3.0
2023-03-01,72027294282,30.11,36.0,32.0,0.028,BR:1 ||,,,90.30434782608695,,OVC:08 70,29.95,10.0,35.95652173913044,000,*,3.7777777777777777
2023-03-02,72027294282,29.84,36.0,39.0,0.028,BR:1 ||,,,83.66666666666667,,CLR:00,29.68,10.0,39.513888888888886,VRB,20,11.430555555555555
2023-03-03,72027294282,29.97,37.0,37.0,0.01,BR:1 ||,,,90.33333333333331,,OVC:08 14,29.83,10.0,38.27777777777778,160,*,9.51388888888889
2023-03-04,72027294282,29.51,37.0,39.0,0.02,BR:1 ||,,,86.13888888888889,,CLR:00,29.36,10.0,38.41666666666666,070,*,7.555555555555555
2023-03-05,72027294282,29.74,34.0,39.0,0.01,BR:1 ||,,,85.125,,CLR:00,29.59,10.0,38.833333333333336,000,*,5.944444444444445
2023-03-06,72027294282,29.95,34.0,39.0,0.01,BR:1 ||,,,76.18055555555556,,CLR:00,29.83,10.0,39.44444444444444,000,17,6.097222222222222
2023-03-07,72027294282,29.98,32.0,39.0,0.01,BR:1 ||,,,68.65277777777777,,OVC:08 70,29.83,10.0,38.888888888888886,000,*,2.0985915492957745
2023-03-08,72027294282,29.94,30.0,39.0,0.01,BR:1 ||,,,76.25352112676056,,CLR:00,29.78,10.0,38.11267605633803,000,*,4.414285714285715
2023-03-09,72027294282,29.94,34.0,37.0,0.0357142857142857,BR:1 ||,,,63.638888888888886,,CLR:00,29.78,10.0,38.625,000,*,5.333333333333333
2023-03-10,72027294282,29.39,41.0,41.0,0.0357142857142857,BR:1 ||,,,87.52777777777777,,OVC:08 15,29.24,10.0,39.80555555555556,000,*,1.8888888888888888
2023-03-11,72027294282,29.93,39.0,41.0,0.0166666666666666,BR:1 ||,,,83.5,,OVC:08 110,29.78,10.0,41.54929577464789,000,17,5.802816901408451
2023-03-12,72027294282,29.65,36.0,39.0,0.0166666666666666,BR:1 ||,,,84.47222222222223,,CLR:00,29.49,10.0,42.125,060,21,8.194444444444445
2023-03-13,72027294282,29.72,43.0,43.0,0.029090909090909,BR:1 ||,,,97.05555555555556,,OVC:08 23,29.57,10.0,42.52777777777778,000,20,3.8732394366197194
2023-03-14,72027294282,29.88,37.0,41.0,0.1,BR:1 ||,,,76.75,,CLR:00,29.72,10.0,40.04166666666666,000,*,3.9583333333333335
2023-03-15,72027294282,30.31,37.0,39.0,0.1,BR:1 ||,,,84.36111111111111,,CLR:00,30.15,10.0,39.80555555555556,000,*,3.180555555555556
2023-03-16,72027294282,30.32,36.0,34.0,0.1166666666666666,BR:1 ||,,,83.45833333333333,,CLR:00,30.16,10.0,39.34722222222222,030,*,7.388888888888889
2023-03-17,72027294282,30.18,32.0,41.0,0.1166666666666666,BR:1 ||,,,65.5,,CLR:00,30.02,10.0,41.18055555555556,000,*,7.347222222222222
2023-03-18,72027294282,29.93,34.0,50.0,0.1166666666666666,BR:1 ||,,,55.97222222222222,,CLR:00,29.78,10.0,43.79166666666666,000,18,5.125
2023-03-19,72027294282,29.62,34.0,48.0,0.1166666666666666,BR:1 ||,,,64.22222222222223,,CLR:00,29.47,10.0,44.57746478873239,000,*,6.569444444444445
2023-03-20,72027294282,29.74,48.0,50.0,0.1166666666666666,BR:1 ||,,,95.69444444444444,,OVC:08 14,29.59,10.0,48.05555555555556,000,18,2.458333333333333
2023-03-21,72027294282,29.86,46.0,46.0,0.01,BR:1 ||,,,94.3943661971831,,CLR:00,29.7,10.0,46.65151515151515,000,18,4.845070422535211
2023-03-22,72027294282,29.79,45.0,46.0,0.075,BR:1 ||,,,84.77464788732394,,CLR:00,29.63,10.0,44.647887323943664,000,*,4.23943661971831
2023-03-23,72027294282,29.89,45.0,45.0,0.075,BR:1 ||,,,89.77777777777777,,BKN:07 29 OVC:08 35,29.73,10.0,42.98611111111112,000,*,8.098591549295774
2023-03-24,72027294282,30.13,39.0,39.0,0.0258333333333333,BR:1 ||,,,97.79166666666669,,BKN:07 15 BKN:07 20,29.97,10.0,39.43055555555556,000,*,4.305555555555555
2023-03-25,72027294282,30.24,36.0,37.0,0.015,BR:1 ||,,,89.72222222222223,,OVC:08 10,30.08,10.0,38.34722222222222,000,*,3.638888888888889
2023-03-26,72027294282,30.28,36.0,48.0,0.04,BR:1 ||,,,81.31944444444444,,OVC:08 70,30.12,10.0,39.0,000,*,3.305555555555556
2023-03-27,72027294282,30.33,34.0,46.0,0.04,BR:1 ||,,,71.93055555555556,,CLR:00,30.17,10.0,40.06944444444444,040,*,7.791666666666667
2023-03-28,72027294282,29.85,25.0,43.0,0.04,BR:1 ||,,,42.81944444444444,,CLR:00,29.7,10.0,39.90909090909091,000,*,6.930555555555555
2023-03-29,72027294282,29.83,30.0,43.0,0.04,BR:1 ||,,,54.708333333333336,,CLR:00,29.67,10.0,39.86111111111112,000,*,2.2222222222222223
2023-03-30,72027294282,29.79,41.0,46.0,0.04,BR:1 ||,,,79.02777777777777,,CLR:00,29.63,10.0,41.410714285714285,000,*,3.1944444444444446
2023-03-31,72027294282,29.91,41.0,45.0,0.04,BR:1 ||,,,86.79166666666667,,OVC:08 21,29.75,10.0,43.095238095238095,140,18,10.708333333333334
2023-04-01,72027294282,29.83,39.0,39.0,0.0233333333333333,BR:1 ||,,,85.54166666666667,,BKN:07 20 OVC:08 26,29.67,10.0,40.0,000,21,5.541666666666667
2023-04-02,72027294282,29.9,37.0,37.0,0.01,BR:1 ||,,,94.36111111111111,,BKN:07 15 BKN:07 23 OVC:08 36,29.79,10.0,36.285714285714285,000,16,5.680555555555555
2023-04-03,72027294282,30.05,36.0,36.0,0.02,BR:1 ||,,,83.75,,CLR:00,29.91,10.0,39.388888888888886,000,*,2.263888888888889
2023-04-04,72027294282,30.17,37.0,37.0,0.02,BR:1 ||,,,82.06944444444444,,CLR:00,30.01,10.0,39.56944444444444,000,*,2.583333333333333
2023-04-05,72027294282,30.2,34.0,48.0,0.0133333333333333,BR:1 ||,,,71.23611111111111,,CLR:00,30.04,10.0,40.40277777777778,000,*,4.916666666666667
2023-04-06,72027294282,29.74,48.0,46.0,0.0133333333333333,BR:1 ||,,,80.06944444444444,,OVC:08 38,29.59,10.0,48.138888888888886,110,18,10.75
2023-04-07,72027294282,29.81,48.0,48.0,0.0166666666666666,BR:1 ||,,,89.15277777777777,,OVC:08 16,29.65,10.0,48.34722222222222,140,*,6.422535211267606
2023-04-08,72027294282,29.99,39.0,50.0,0.016,BR:1 ||,,,72.01388888888889,,OVC:08 32,29.83,10.0,46.09722222222222,130,21,12.77777777777778
2023-04-09,72027294282,29.96,46.0,54.0,0.016,BR:1 ||,,,86.16666666666667,,OVC:08 26,29.8,10.0,49.90277777777778,140,28,12.666666666666666
2023-04-10,72027294282,29.94,45.0,45.0,0.015,BR:1 ||,,,98.15277777777776,,CLR:00,29.78,10.0,45.29166666666666,000,*,0.5277777777777778
2023-04-11,72027294282,30.06,41.0,43.0,0.025,BR:1 ||,,,90.26388888888889,,CLR:00,29.91,10.0,41.77777777777778,000,*,5.013888888888889
2023-04-12,72027294282,30.09,36.0,52.0,0.01,BR:1 ||,,,76.21052631578948,,CLR:00,29.93,10.0,40.333333333333336,000,22,8.035087719298245
2023-04-13,72027294282,30.01,39.0,52.0,0.01,BR:1 ||,,,79.35714285714286,,CLR:00,29.85,10.0,42.48214285714285,000,*,3.5
2023-04-14,72027294282,30.04,39.0,55.0,0.01,BR:1 ||,,,77.34722222222223,,CLR:00,29.88,10.0,41.81944444444444,000,*,1.0416666666666667
2023-04-15,72027294282,30.05,46.0,50.0,0.01,BR:1 ||,,,82.98611111111111,,CLR:00,29.89,10.0,45.80555555555556,000,*,3.8055555555555554
2023-04-16,72027294282,29.87,45.0,48.0,0.0466666666666666,BR:1 ||,,,87.93055555555556,,CLR:00,29.7,10.0,44.66666666666666,000,22,8.597222222222221
2023-04-17,72027294282,29.65,39.0,41.0,0.05,BR:1 ||,,,81.29166666666667,,CLR:00,29.49,10.0,41.208333333333336,130,*,9.47222222222222
2023-04-18,72027294282,29.96,39.0,43.0,0.02,BR:1 ||,,,79.43055555555556,,OVC:08 19,29.8,10.0,41.11111111111112,120,23,12.208333333333334
2023-04-19,72027294282,29.96,39.0,41.0,0.02,BR:1 ||,,,73.88888888888889,,CLR:00,29.83,10.0,42.12676056338028,000,18,7.361111111111111
2023-04-20,72027294282,30.34,37.0,46.0,0.02,BR:1 ||,,,77.88888888888889,,CLR:00,30.18,10.0,41.833333333333336,120,23,9.75
2023-04-21,72027294282,30.37,45.0,43.0,0.0325,BR:1 ||,,,87.23611111111111,,CLR:00,30.23,10.0,46.44444444444444,000,*,3.8028169014084505
2023-04-22,72027294282,30.24,43.0,46.0,0.0325,BR:1 ||,,,82.65277777777777,,OVC:08 37,30.08,10.0,50.31428571428572,000,*,3.208333333333333
2023-04-23,72027294282,29.87,46.0,48.0,0.0227272727272727,BR:1 ||,,,96.0,,OVC:08 20,29.71,10.0,48.73611111111112,000,*,5.791666666666667
2023-04-24,72027294282,30.17,43.0,46.0,0.0266666666666666,BR:1 ||,,,83.55555555555556,,CLR:00,30.01,10.0,47.11111111111112,000,*,3.486111111111111
2023-04-25,72027294282,30.24,45.0,46.0,0.01,BR:1 ||,,,84.79166666666667,,CLR:00,30.08,10.0,47.31944444444444,000,*,2.236111111111111
2023-04-26,72027294282,30.21,48.0,43.0,0.01,BR:1 ||,,,89.65277777777777,,CLR:00,30.05,10.0,49.05555555555556,000,*,0.7916666666666666
2023-04-27,72027294282,30.22,52.0,59.0,0.0309090909090909,BR:1 ||,,,87.54166666666667,,CLR:00,30.06,10.0,49.31944444444444,000,16,6.611111111111111
2023-04-28,72027294282,30.11,48.0,50.0,0.0309090909090909,BR:1 ||,,,80.19444444444444,,CLR:00,29.95,10.0,52.208333333333336,000,*,5.430555555555555
2023-04-29,72027294282,29.89,54.0,50.0,0.0309090909090909,BR:1 ||,,,75.09722222222223,,CLR:00,29.73,10.0,54.76811594202898,000,*,4.5
2023-04-30,72027294282,29.9,48.0,50.0,0.0309090909090909,BR:1 ||,,,91.40277777777776,,CLR:00,29.75,10.0,49.77777777777778,000,*,4.111111111111111
2023-05-01,72027294282,29.89,52.0,54.0,0.0309090909090909,BR:1 ||,,,95.36111111111111,,OVC:08 70,29.7,10.0,51.04166666666666,000,17,4.125
2023-05-02,72027294282,29.72,55.0,52.0,0.0309090909090909,BR:1 ||,,,86.45833333333333,,CLR:00,29.57,10.0,55.79166666666666,000,*,4.633802816901408
2023-05-03,72027294282,29.87,54.0,68.0,0.0309090909090909,BR:1 ||,,,85.93055555555556,,CLR:00,29.71,10.0,56.29166666666666,000,*,5.305555555555555
2023-05-04,72027294282,29.77,50.0,50.0,0.0309090909090909,BR:1 ||,,,97.08333333333331,,CLR:00,29.62,10.0,51.98611111111112,000,*,5.416666666666667
2023-05-05,72027294282,29.96,50.0,50.0,0.0309090909090909,BR:1 ||,,,100.0,,OVC:08 22,29.65,10.0,50.52777777777778,000,*,4.5
2023-05-06,72027294282,29.98,48.0,48.0,0.02,BR:1 ||,,,95.70833333333331,,OVC:08 10,29.83,10.0,50.09722222222222,000,*,0.9444444444444444
2023-05-07,72027294282,30.03,48.0,48.0,0.02,BR:1 ||,,,87.16666666666667,,CLR:00,29.87,10.0,50.22222222222222,000,*,3.0
2023-05-08,72027294282,30.0,50.0,43.0,0.02,BR:1 ||,,,87.33333333333333,,CLR:00,29.84,10.0,48.97222222222222,000,*,3.236111111111111
2023-05-09,72027294282,30.1,48.0,48.0,0.02,BR:1 ||,,,84.36111111111111,,CLR:00,29.94,10.0,50.23611111111112,000,*,3.055555555555556
2023-05-10,72027294282,30.08,52.0,66.0,0.02,BR:1 ||,,,82.48611111111111,,CLR:00,29.92,10.0,51.27777777777778,000,*,2.875
2023-05-11,72027294282,30.11,48.0,45.0,0.02,BR:1 ||,,,74.51388888888889,,CLR:00,29.95,10.0,51.09722222222222,000,*,2.8472222222222223
2023-05-12,72027294282,30.18,48.0,54.0,0.02,BR:1 ||,,,67.41666666666667,,CLR:00,30.02,10.0,55.333333333333336,000,*,6.111111111111111
2023-05-13,72027294282,30.15,50.0,72.0,0.02,BR:1 ||,,,65.80555555555556,,CLR:00,29.99,10.0,58.208333333333336,290,22,8.305555555555555
2023-05-14,72027294282,30.12,52.0,70.0,0.02,BR:1 ||,,,59.65277777777778,,CLR:00,29.83,10.0,59.583333333333336,300,16,6.513888888888889
2023-05-15,72027294282,29.98,55.0,81.0,0.02,BR:1 ||,,,53.84722222222222,,CLR:00,29.83,10.0,61.16666666666666,290,16,8.295774647887324
2023-05-16,72027294282,30.06,55.0,57.0,0.02,BR:1 ||,,,88.16666666666667,,CLR:00,29.91,10.0,59.43055555555556,000,*,4.902777777777778
2023-05-17,72027294282,30.05,63.0,52.0,0.02,BR:1 ||,,,88.875,,CLR:00,29.91,10.0,53.55555555555556,000,*,2.1527777777777777
2023-05-18,72027294282,29.89,54.0,54.0,0.02,BR:1 ||,,,89.77777777777777,,CLR:00,29.78,10.0,58.29090909090909,000,*,3.888888888888889
2023-05-19,72027294282,30.12,54.0,52.0,0.02,BR:1 ||,,,87.23611111111111,,CLR:00,29.95,10.0,52.0,000,11,3.8472222222222223
2023-05-20,72027294282,30.14,54.0,52.0,0.02,BR:1 ||,,,86.66666666666667,,CLR:00,29.98,10.0,57.1578947368421,170,*,7.361111111111111
2023-05-21,72027294282,30.18,52.0,52.0,0.02,BR:1 ||,,,86.93055555555556,,OVC:08 25,30.02,10.0,52.80555555555556,200,*,6.986111111111111
2023-05-22,72027294282,30.17,50.0,52.0,0.02,BR:1 ||,,,96.08333333333331,,OVC:08 12,30.01,10.0,52.47222222222222,000,*,3.8333333333333335
2023-05-23,72027294282,30.09,52.0,59.0,0.02,BR:1 ||,,,86.3943661971831,,CLR:00,29.93,10.0,52.056338028169016,000,*,1.816901408450704
2023-05-24,72027294282,30.09,52.0,52.0,0.02,BR:1 ||,,,85.83333333333333,,CLR:00,29.93,10.0,54.43055555555556,000,*,2.4166666666666665
2023-05-25,72027294282,29.99,55.0,48.0,0.02,BR:1 ||,,,83.06944444444444,,CLR:00,29.83,10.0,56.333333333333336,000,*,4.375
2023-05-26,72027294282,29.91,54.0,54.0,0.02,BR:1 ||,,,75.53846153846153,,CLR:00,29.75,10.0,59.6,000,*,3.84375
2023-05-27,72027294282,29.99,52.0,52.0,0.02,BR:1 ||,,,86.51388888888889,,CLR:00,29.83,10.0,55.52777777777778,000,*,5.305555555555555
2023-05-28,72027294282,30.08,52.0,50.0,0.02,BR:1 ||,,,89.16666666666667,,CLR:00,29.91,10.0,53.55555555555556,000,*,2.5
2023-05-29,72027294282,29.99,46.0,46.0,0.02,BR:1 ||,,,86.83333333333333,,CLR:00,29.83,10.0,52.583333333333336,000,*,3.8055555555555554
2023-05-30,72027294282,30.03,46.0,50.0,0.02,HZ:7 |FU |HZ,,,77.25,,CLR:00,29.88,10.0,49.17391304347826,200,*,5.152777777777778
2023-05-31,72027294282,30.07,48.0,46.0,0.02,HZ:7 |FU |HZ,,,80.22222222222223,,CLR:00,29.91,10.0,48.89393939393939,000,*,3.763888888888889
2023-06-01,72027294282,30.07,50.0,45.0,0.02,BR:1 ||,,,81.125,,CLR:00,29.91,10.0,50.234375,000,*,2.5416666666666665
2023-06-02,72027294282,30.13,48.0,66.0,0.02,BR:1 ||,,,76.33333333333333,,CLR:00,29.97,10.0,51.79166666666666,000,*,1.9861111111111112
2023-06-03,72027294282,30.14,50.0,68.0,0.02,BR:1 ||,,,72.25,,CLR:00,29.98,10.0,52.25,000,*,3.861111111111111
2023-06-04,72027294282,30.17,48.0,64.0,0.02,BR:1 ||,,,70.65277777777777,,CLR:00,30.01,10.0,50.388888888888886,000,*,5.041666666666667
2023-06-05,72027294282,30.21,50.0,64.0,0.02,BR:1 ||,,,71.63888888888889,,CLR:00,30.05,10.0,52.0,290,24,10.875
2023-06-06,72027294282,30.01,46.0,72.0,0.02,BR:1 ||,,,69.52777777777777,,CLR:00,29.65,10.0,55.22222222222222,290,*,6.944444444444445
2023-06-07,72027294282,29.84,52.0,57.0,0.02,BR:1 ||,,,65.63888888888889,,CLR:00,29.67,10.0,58.013888888888886,000,*,4.257142857142857
2023-06-08,72027294282,29.94,52.0,55.0,0.02,BR:1 ||,,,80.83333333333333,,CLR:00,29.78,10.0,57.0,000,*,5.027777777777778
2023-06-09,72027294282,30.05,54.0,54.0,0.02,BR:1 ||,,,98.58333333333331,,CLR:00,29.84,10.0,53.52777777777778,000,*,2.986111111111111
2023-06-10,72027294282,30.09,54.0,54.0,0.0233333333333333,BR:1 ||,,,98.98591549295774,,BKN:07 23 OVC:08 39,29.93,10.0,55.70909090909091,000,*,0.3943661971830985
2023-06-11,72027294282,30.08,57.0,59.0,0.135,BR:1 ||,,,90.375,,CLR:00,29.91,10.0,57.81944444444444,000,*,5.375
2023-06-12,72027294282,30.0,59.0,54.0,0.135,BR:1 ||,,,81.66666666666667,,CLR:00,29.84,10.0,60.48611111111112,000,*,3.1527777777777777
2023-06-13,72027294282,29.98,54.0,54.0,0.135,HZ:7 |FU |HZ,,,90.33333333333331,,CLR:00,29.83,10.0,55.22222222222222,000,*,6.611111111111111
2023-06-14,72027294282,30.12,48.0,54.0,0.135,HZ:7 |FU |HZ,,,76.98611111111111,,CLR:00,29.96,10.0,53.36111111111112,000,*,3.2916666666666665
